"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Blog Article","/blogs/dolls-info-qustions/how-to-effectively-reduce-the-weight-of-a-bbw-sex-doll-torso-tips-and-advice",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,2,2,0,0,0,0,15,,0,0,0,554.5,7.5,0.5,,1,0,0,,,,,-86.66666666666667,,,,,-100,-86.66666666666667,100,,100
"Product","/products/f2127-173cm5-7ft-45kg-h-cup-bbw-tpe-sex-doll%E4%B8%A8wm-doll",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/black-sex-dolls",2,2,0,0,0,0,4,,0,0,0,8.5,2,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",2,2,0,0,0,0,11,,0,0,0,230.5,5.5,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,1000,,,,,,450,-50,,0
"Product","/products/f3831-158cm-5ft2-p-cup-super-short-hot-set-tpe-sex-doll-hr-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3710-161cm5-3ft-zoey-f-cup-tpe-young-sexy-christmas-blonde-woman-love-doll-se-doll",2,2,0,0,0,0,3,,0,0,0,7,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a628-24-3lb-louise-realistic-life-size-sex-doll%E4%B8%A8tantaly",2,2,0,0,0,0,6,,0,0,0,197.5,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/mini-ass",2,2,0,0,0,0,3,,0,0,0,135.5,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/your-first-sex-doll-the-ultimate-beginner-s-guide-to-using-her-right",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/elevate-your-experience-popular-ai-girlfriend-software-to-enhance-your-connection-with-sex-dolls",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/oral-sex-cleaning-maintaining-the-cleanliness-of-your-sex-doll-s-oral-cavity",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p93-3-5lb-juli-3-5lb-remi-mini-love-doll-lifelike-pocket-pussy-hentai-sex-dolls-torso-mrl",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,1,1,0,0,4,0,1,1,0,574,4,0,0,0,100,100,-100,-100,,,-50,,-100,-100,,-100,-75,,,
"Collection","/collections/asia-sex-doll-heads-2",2,2,0,0,0,0,18,,0,0,0,489,9,0.5,,1,6,6,0,0,0,0,11,,0,0,0,17.333333333333332,1.8333333333333333,0.3333333333333333,,2,-66.66666666666667,-66.66666666666667,,,,,63.63636363636363,,,,,2721.1538461538466,390.909090909091,50.00000000000001,,-50
"Collection","/collections/azm-doll",2,2,0,0,0,0,34,,0,0,0,515,17,0.5,,1,6,7,0,0,0,0,63,,0,0,0,331.2857142857143,9,0.5714285714285714,,4,-66.66666666666667,-71.42857142857143,,,,,-46.03174603174603,,,,,55.45493747304873,88.88888888888889,-12.499999999999995,,-75
"Product","/products/f555-161cm5ft3-h-cup-huge-areola-bbw-head-silicone-sex-doll-starpery-doll",2,2,0,0,0,0,5,,0,0,0,181,2.5,0.5,,1,5,7,0,0,0,0,29,,0,0,0,461,4.142857142857143,0.42857142857142855,,3,-60,-71.42857142857143,,,,,-82.75862068965517,,,,,-60.73752711496746,-39.65517241379311,16.66666666666667,,-66.66666666666667
"Product","/products/f168-156cm-tpe-sex-doll",2,2,0,0,0,0,4,,0,0,0,26.5,2,0.5,,1,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-33.333333333333336,-33.333333333333336,,,,,33.333333333333336,,,,,,100,-50,,-66.66666666666667
"Product","/products/f2414-164cm5-4ft-d-cup-m39-sexy-blonde-movable-jaw-head-sex-doll%E4%B8%A8sy-doll",2,2,0,0,0,0,32,,0,0,0,684,16,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5707k-168cm-5ft6-40kg-a-cup-rabbit-police-officer-anime-best-animal-hentai-sex-doll-in-stock-castle-doll",2,2,0,0,0,0,11,,0,0,0,111.5,5.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Collection","/collections/galaxy",2,2,0,0,0,0,9,,0,0,0,201.5,4.5,0,,0,1,1,0,0,0,0,15,,0,0,0,1531,15,0,,0,100,100,,,,,-40,,,,,-86.83866753755716,-70,,,
"Collection","/collections/se-doll",2,2,0,0,0,0,5,,0,0,0,65.5,2.5,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,400,,,,,,150,-50,,0
"Product","/products/f6228-190cm6-2ft-44kg-realistic-femboy-male-sex-doll-shedoll",2,2,0,0,0,0,2,,0,0,0,1,1,1,,2,1,1,0,0,0,0,13,,0,0,0,405,13,0,,0,100,100,,,,,-84.61538461538461,,,,,-99.75308641975309,-92.3076923076923,,,
"Blog Article","/blogs/dolls-info-qustions/2025-hot-selling-japanese-sex-dolls-popular-products-and-their-unique-charm-unveiled",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,2,,0,0,0,566,2,0,,0,100,100,,,,,0,,,,,-100,-50,,,
"Blog Article","/blogs/dolls-info-qustions/improved-missionary-position-with-fit-sex-doll-enhanced-sex-swing-experience",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-50,-50,,,,,-50,,,,,,0,0,,-50
,"/ja/blogs/dolls-info-qustions/how-to-clean-a-pocket-pussy-a-complete-guide-for-long-lasting-pleasure",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Blog Article","/blogs/featured-blog/evas-doll-180cm-f6229-full-review",2,2,0,0,0,0,3,,0,0,0,27.5,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/f9291-155mcm5-1ft-38kg-2-2cf-e-cup-ros-silicone-asian-anime-full-size-sex-dolls-aitia-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9118-150cm-36kg-silicone-full-size-hentai-animal-alien-sex-doll-ridmii",1,2,0,0,0,0,4,,0,0,0,845,2,0.5,,1,1,1,0,0,0,0,7,,0,0,0,158,7,0,,0,0,100,,,,,-42.857142857142854,,,,,434.8101265822785,-71.42857142857143,,,
"Product","/products/f9302-150cm-4ft9-41kg-b-cup-ros-silicone-head-shemale-tiny-sex-dolls-doll-castle",2,2,0,0,0,0,15,,0,0,0,316.5,7.5,0.5,,1,2,2,0,0,0,0,5,,0,0,0,66,2.5,0.5,,1,0,0,,,,,200,,,,,379.54545454545456,200,0,,0
"Product","/products/f6123-150cm-4ft9-29kg-a-cup-flat-chested-silicone-sex-doll-sy-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Product","/products/f2255-163cm5-3ft-b-cup-s9-small-breat-sex-doll-irontech-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,3,3,0,0,0,0,4,,0,0,0,49.666666666666664,1.3333333333333333,0.6666666666666666,,2,-33.333333333333336,-33.333333333333336,,,,,-50,,,,,-99.99999999999999,-24.999999999999996,50.00000000000001,,0
"Product","/products/h671-silicone-sex-doll-head-real-lady-doll",2,2,0,0,0,0,51,,0,0,0,190.5,25.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/is-your-torso-sex-doll-safe-to-use",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/hey-as-a-woman-is-it-weird-if-i-want-to-buy-a-strap-on-dildo-to-get-it-on-with-a-female-trans-sex-doll",2,2,0,0,0,0,3,,0,0,0,25,1.5,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,200,,,,,,50,-50,,0
"Product","/products/f5523-168cm5-5ft-39kg-h-cup-r3-life-size-silicone-sex-doll-real-lady",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Collection","/collections/ebony-sex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,6,6,0,0,0,0,11,,0,0,0,174,1.8333333333333333,0.3333333333333333,,2,-66.66666666666667,-66.66666666666667,,,,,-81.81818181818181,,,,,-100,-45.45454545454545,200.00000000000003,,0
"Collection","/collections/sex-doll-with-papaya-breast-pear-shaped-breast",2,2,0,0,0,0,10,,0,0,0,699,5,0.5,,1,2,2,0,0,0,0,7,,0,0,0,357.5,3.5,0.5,,1,0,0,,,,,42.857142857142854,,,,,95.52447552447552,42.857142857142854,0,,0
,"/de/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",2,2,0,0,0,0,12,,0,0,0,776,6,0.5,,1,7,7,0,0,0,0,10,,0,0,0,122.71428571428571,1.4285714285714286,0.7142857142857143,,5,-71.42857142857143,-71.42857142857143,,,,,20,,,,,532.3632130384168,319.99999999999994,-30.000000000000004,,-80
,"/en-ca/collections/onahole",2,2,0,0,0,0,3,,0,0,0,19.5,1.5,0.5,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,50,,,,,,50,-50,,-50
"Product","/products/f5155-163cm-d-cup-dream-girlfriend-ros-silicone-sex-doll-galatea-doll",1,2,0,0,0,0,36,,0,0,0,1272.5,18,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/top-5-sex-doll-anal",2,2,0,0,0,0,13,,0,0,0,174,6.5,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,1200,,,,,,550,-100,,-100
,"/en-ca/collections/vibrating-sex-doll-torso",2,2,0,0,0,0,6,,0,0,0,131,3,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,200,,,,,,200,-100,,-100
,"/de/collections/breast-toy",2,2,0,0,0,0,3,,0,0,0,15.5,1.5,0.5,,1,1,1,0,0,0,0,2,,0,0,0,20,2,0,,0,100,100,,,,,50,,,,,-22.5,-25,,,
,"/en-ca/blogs/dolls-info-qustions/shedoll-sex-doll-real-review-hands-on-experience",2,2,0,0,0,0,3,,0,0,0,18.5,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4647-165cm-5ft4-37-5kg-f-cup-realistic-lifesize-silicone-sex-doll-zelex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7675-163cm5ft3-33kg-e-cup-life-size-ros-silicone-life-size-sex-dolls-lightweight-wm-doll",1,2,1,0,0,0,52,,0.5,0,0,1323.5,26,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/2025-how-to-perform-oral-sex-with-a-real-sex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,4,4,0,0,0,0,5,,0,0,0,174.5,1.25,0.75,,3,-50,-50,,,,,-60,,,,,-100,-20,33.333333333333336,,-33.333333333333336
"Collection","/collections/in-stock-sex-doll-heads",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,3,,0,0,0,32,3,0,,0,100,100,,,,,-33.333333333333336,,,,,-100,-66.66666666666667,,,
"Blog Article","/blogs/dolls-info-qustions/2024-why-does-my-realistic-sex-toy-smell-like-chemicals",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,100,,,,,100,,,,,,0,0,,100
"Collection","/collections/g-cup-sex-dolls",2,2,0,0,0,0,3,,0,0,0,10,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/the-hidden-risks-behind-used-nbsp-sex-dolls-would-you-still-buy-one",2,2,0,0,0,0,4,,0,0,0,10.5,2,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3905-159cm5-2ft-37kg-a-cup-white-amy-realistic-silicone-sex-doll-in-stock-usa-fun-west-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Collection","/collections/big-ass-sex-doll-torso",2,2,0,0,0,0,5,,0,0,0,136,2.5,0.5,,1,6,6,1,1,1,0.16666666666666666,26,1,0.16666666666666666,0.16666666666666666,1,831.6666666666666,4.333333333333333,0.6666666666666666,1,4,-66.66666666666667,-66.66666666666667,-100,-100,-100,-99.99999999999999,-80.76923076923077,,-99.99999999999999,-99.99999999999999,-100,-83.64729458917834,-42.30769230769231,-24.999999999999996,,-75
,"/ja/collections/doll-senior-videos",2,2,0,0,0,0,4,,0,0,0,115,2,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/tpe-sex-doll-head",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,3,3,0,0,0,0,9,,0,0,0,59.333333333333336,3,0.3333333333333333,,1,-33.333333333333336,-33.333333333333336,,,,,-77.77777777777777,,,,,-100,-66.66666666666667,200.00000000000003,,100
"Blog Article","/blogs/dolls-info-qustions/best-vibrating-sex-torso-types-who-it-suits",2,2,0,0,0,0,3,,0,0,0,47,1.5,0.5,,1,2,2,0,0,0,0,4,,0,0,0,202,2,0.5,,1,0,0,,,,,-25,,,,,-76.73267326732673,-25,0,,0
"Product","/products/f138-162cm-5ft3-silicone-sex-doll",2,2,0,0,0,0,5,,0,0,0,17.5,2.5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/male-sex-doll",2,2,0,0,0,0,4,,0,0,0,18,2,0.5,,1,2,2,0,0,0,0,11,,0,0,0,399,5.5,0,,0,0,0,,,,,-63.63636363636363,,,,,-95.48872180451127,-63.63636363636363,,,
"Product","/products/p83-11-02lb-bbw-hentai-shemale-femboy-best-mini-male-sex-doll-torso-mrl",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/dolls-info-qustions/sex-doll-transformation-guide-how-to-revamp-and-create-a-one-of-a-kind-look",2,2,0,0,0,0,3,,0,0,0,13.5,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/lesbian-sex-doll-torso",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/featured-blog/the-science-behind-sex-doll-weight-reduction-why-lighter-better",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Product","/products/h1031-silicone-sex-doll-head%E4%B8%A8aibei-doll-head",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,5,5,0,0,0,0,8,,0,0,0,25.4,1.6,0.6,,3,-60,-60,,,,,-75,,,,,-100,-37.5,66.66666666666667,,-33.333333333333336
,"/en-ca/collections/japanese-milf-sex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,10,10,0,0,0,0,21,,0,0,0,38.8,2.1,0.6,,6,-80,-80,,,,,-90.47619047619048,,,,,-100,-52.38095238095239,66.66666666666667,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/shedoll-sex-doll-real-review-hands-on-experience",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p898-fake-sexy-pussy",1,2,0,0,0,0,3,,0,0,0,171,1.5,0.5,,1,2,2,0,0,0,0,9,,0,0,0,617.5,4.5,0.5,,1,-50,0,,,,,-66.66666666666667,,,,,-72.3076923076923,-66.66666666666667,0,,0
,"/en-ca/collections/naked-sex-doll",2,2,0,0,0,0,7,,0,0,0,667,3.5,0,,0,3,3,0,0,0,0,34,,0,0,0,760.3333333333334,11.333333333333334,0.3333333333333333,,1,-33.333333333333336,-33.333333333333336,,,,,-79.41176470588235,,,,,-12.275317843051297,-69.11764705882354,-99.99999999999999,,-100
"Product","/products/f5572-150cm-5ft-27-5kg-anime-hentai-silicone-sex-doll-elsa-babe",2,2,0,0,0,0,6,,0,0,0,28.5,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f541-161cm-bbw-sex-doll-starpery-doll",2,2,0,0,0,0,9,,0,0,0,283.5,4.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/mini-hentai-sex-doll",2,2,0,0,0,0,6,,0,0,0,79,3,0.5,,1,8,8,0,0,0,0,23,,0,0,0,48.875,2.875,0.5,,4,-75,-75,,,,,-73.91304347826087,,,,,61.63682864450128,4.3478260869565215,0,,-75
,"/ja/collections/black-sex-dolls",2,2,0,0,0,0,3,,0,0,0,8.5,1.5,0.5,,1,1,1,0,0,0,0,6,,0,0,0,193,6,0,,0,100,100,,,,,-50,,,,,-95.5958549222798,-75,,,
"Blog Index","/blogs/dolls-info-qustions",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,2,0,0,0,0,12,,0,0,0,16.5,6,0,,0,100,0,,,,,-83.33333333333333,,,,,-100,-83.33333333333333,,,
"Collection","/collections/gel-breasts",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/ai-sex-dolls-list",2,2,0,0,0,0,3,,0,0,0,12,1.5,0.5,,1,4,5,0,0,0,0,64,,0,0,0,735,12.8,0,,0,-50,-60,,,,,-95.3125,,,,,-98.36734693877551,-88.28125,,,
,"/de/collections/big-ass-sex-doll-mini-torso",2,2,0,0,0,0,5,,0,0,0,82.5,2.5,0.5,,1,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-60,-60,,,,,0,,,,,,150,-50,,-80
"Product","/products/b438-13-40lb-breast-sex-toy-with-vagina-tunnel-silicone-male-masturbator-lovenestle",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9192-163cm5ft3-40kg-d-cup-ss266-ros-silicone-head-lifesize-sex-doll-wm-doll",1,2,0,0,0,0,10,,0,0,0,211,5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2523-159cm5-2ft-37kg-a-cup-white-giselle-realistic-silicone-sex-doll-in-stock-usa-fun-west-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h043-ros-silicone-sex-doll-head-irontech-doll-head",1,2,0,0,0,0,34,,0,0,0,1690,17,0,,0,3,3,0,0,0,0,9,,0,0,0,1034.3333333333333,3,0.3333333333333333,,1,-66.66666666666667,-33.333333333333336,,,,,277.77777777777777,,,,,63.3902674830809,466.6666666666667,-99.99999999999999,,-100
"Product","/products/p70-fake-pussy-new-anime-hentai-sex-toy-mrl",2,2,0,0,0,0,9,,0,0,0,147.5,4.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2596-150cm4-9ft-27-6kg-f-cup-best-silicone-hyper-realistic-sex-doll-real-lady",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,9,,0,0,0,431,9,0,,0,0,100,,,,,-77.77777777777777,,,,,-100,-88.88888888888889,,,
"Product","/products/a458-43-43lb-silicone-1-1-life-size-doggy-style-big-ass-lovenestle",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,4,,0,0,0,326,4,0,,0,0,100,,,,,-50,,,,,-100,-75,,,
"Product","/products/f4890-169cm-5ft5-50kg-d-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-ai-sex-doll-sy-dolls",2,2,0,0,0,0,12,,0,0,0,215,6,0.5,,1,4,4,0,0,0,0,7,,0,0,0,10.75,1.75,0.5,,2,-50,-50,,,,,71.42857142857143,,,,,1900,242.85714285714286,0,,-50
,"/ja/collections/md-doll-videos",2,2,0,0,0,0,15,,0,0,0,140,7.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/7-7lb-big-boobs-and-big-butts-sex-doll-torso-sex-toy-for-man-508-sex-doll-torso",2,2,0,0,0,0,30,,0,0,0,860.5,15,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,1400,,,,,,1400,-100,,-100
"Blog Article","/blogs/dolls-info-qustions/from-midnight-anime-to-3d-nightstands-3-hentai-sex-dolls-that-actually-exist",2,2,0,0,0,0,5,,0,0,0,22.5,2.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5973-169cm-5ft5-50kg-d-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-sex-doll-with-red-hair-rosretty-doll",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3252-150cm-4ft935-5kg-g-cup-big-breasted-european-nude-blonde-beauty-sex-doll-yl-doll",2,2,0,0,0,0,7,,0,0,0,32,3.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f706-161cm5ft3-33kg-e-cup-penny-dark-tanned-silicone-sex-doll-irontech-doll",2,2,0,0,0,0,12,,0,0,0,505,6,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,1100,,,,,,500,-50,,0
,"/ja/blogs/dolls-info-qustions/where-can-i-buy-a-sex-doll-safe-and-reliable-options",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/dolls-info-qustions/7-best-mini-torso-sex-dolls-for-beginners",1,2,0,0,0,0,35,,0,0,0,5980,17.5,0,,0,3,4,0,0,0,0,46,,0,0,0,3871,11.5,0,,0,-66.66666666666667,-50,,,,,-23.91304347826087,,,,,54.48204598295014,52.17391304347826,,,
,"/de/blogs/full-sex-doll-blog/sex-doll-unboxing-guide-for-beginners-what-every-new-owner-should-know",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,4,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,-50,-50,,,,,-60,,,,,-100,-20,33.333333333333336,,-33.333333333333336
"Collection","/collections/porn-celebrities",2,2,0,0,0,0,15,,0,0,0,300,7.5,0,,0,7,7,0,0,0,0,56,,0,0,0,358.2857142857143,8,0.2857142857142857,,2,-71.42857142857143,-71.42857142857143,,,,,-73.21428571428571,,,,,-16.267942583732054,-6.25,-100,,-100
,"/en-ca/products/a499-84-92lb-silicone-bubble-butt-big-booty-sex-doll-torso-lovenestle",2,2,0,0,0,0,5,,0,0,0,36,2.5,0.5,,1,2,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,-50,,,,,25,,,,,,150,-50,,-75
"Product","/products/t460-65-52lb-silicone-savannah-sex-doll-torso-lovenestle",2,2,0,0,0,0,5,,0,0,0,214.5,2.5,0.5,,1,7,9,0,0,0,0,53,,0,0,0,423.44444444444446,5.888888888888889,0.2222222222222222,,2,-71.42857142857143,-77.77777777777777,,,,,-90.56603773584905,,,,,-49.34400419837313,-57.54716981132076,125.00000000000001,,-50
"Collection","/collections/xingse-in-stock-europe-2026",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f234-street-fighter-176cm-5ft9-silicone-fighting-male-sex-doll-irontech-doll",1,2,0,0,0,0,19,,0,0,0,1549,9.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/s-tpe",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
,"/en-ca/collections/under-100",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-33.333333333333336,-33.333333333333336,,,,,-33.333333333333336,,,,,,0,0,,-33.333333333333336
